license_plate,fuelEfficiency,id,vehicleType,observationDateTime,[]
UP65GT5670,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Hydraulic Lifter,2022-02-21T23:15:02+05:30,
UP65GT9518,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9520,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9521,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9524,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9528,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9529,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9531,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,QRT,2022-02-21T23:15:02+05:30,
UP65GT9532,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,QRT,2022-02-21T23:15:02+05:30,
UP65GT9533,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9534,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9535,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9536,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9537,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9538,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65GT9658,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-21T23:15:02+05:30,
UP65HT0321,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65HT0322,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65HT0323,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65HT0324,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:02+05:30,
UP65HT3950,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-21T23:15:02+05:30,
UP65HT3951,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-21T23:15:02+05:30,
UP65HT3952,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Refused Compactor,2022-02-21T23:15:02+05:30,
UP65JT7274,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7276,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7278,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7280,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7281,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7283,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7284,,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7286,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7288,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7289,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7319,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7290,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7291,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7293,,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7297,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7298,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7305,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7307,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7309,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7310,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7311,8.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7313 ,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7316,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7318,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7320,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT7322,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT8252 ,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT9927,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65KT 0409,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-21T23:15:03+05:30,
UP65JT7323,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT8253,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65JT9928,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:03+05:30,
UP65KT0408,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0410,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP-65-KT-0412,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-21T23:15:04+05:30,
UP65KT0482,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0484,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0486,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0512,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0514,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0516,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0518,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0520,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0522,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0524,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0635,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0637,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0641,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0648,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0650,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0652,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0654,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0656,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0658,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0660,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0727,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0729,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0731,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0733,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0748,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0750,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0752,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0754,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0757,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0759,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0761,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0763,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0765,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0767,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0774,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0778,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0780,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0782,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0784,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0838,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0840,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP-65-KT-0842,4.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Hydraulic Lifter,2022-02-21T23:15:05+05:30,
UP65KT0844,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0846,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0848,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0850,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:05+05:30,
UP65KT0852,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0854,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0856,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0858,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0860,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0862,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0864,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:06+05:30,
UP65KT0411,6.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-21T23:15:04+05:30,
UP65KT0413,5.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Dumper,2022-02-21T23:15:04+05:30,
UP65KT0483,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0485,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0487,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0513,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0515,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0517,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
UP65KT0519,0.0,varanasismartcity.gov.in/62d1f729edd3d2a1a090cb1c6c89356296963d55/rs.iudx.org.in/varanasi-swm-vehicle-fuel-info/fuel-consumption,Auto Tipper,2022-02-21T23:15:04+05:30,
